cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.99205124,1.0036024,0.21024927,0.2664513,-0.016132662,0.9624468,0.5479006,-0.034255322,-0.8213858,-0.052866567
0.9464471,1.0155199,0.46232522,0.4934145,0.0017957367,0.7534742,0.72300375,-0.026366984,-0.6027457,-0.049224854
0.8668846,0.5830931,-0.8836443,-0.3017697,0.07289293,0.5598971,0.89638305,0.17237246,-1.0056775,0.020074537
0.9735845,0.9855237,-0.21748424,-0.20565318,-0.005786436,0.4275852,-0.29176655,-0.0991846,-0.8730249,-0.037617087
0.95747966,0.07903678,0.018487982,0.01971756,-0.020935105,0.43525195,0.073344894,0.17700194,-1.5047355,-0.005292569
0.87415946,1.0154132,0.29608476,0.23761572,0.0027966066,-0.0015180211,0.92147255,-0.06182891,1.9252319,-0.0638923
0.9980238,0.9752709,0.672231,0.68972856,0.0052487417,0.96985435,0.7258243,0.03863448,-0.63007057,-0.03273541
1.0246552,0.87463456,0.048037104,-0.0975678,0.2646683,1.0829822,0.13298354,-0.023128299,-1.1309637,-0.03143238
1.0124811,1.0406702,0.4403694,0.4866054,-0.009644834,1.0960164,-0.06298932,-0.01028993,-0.5200012,-0.042521846
0.99541736,0.98167324,-0.28606254,-0.2302457,0.013189351,0.66891116,0.6445991,-0.026669102,-0.6235541,-0.045883007
0.93796957,1.0221831,-0.1086025,-0.13904355,-0.0011370688,0.1672707,0.9426274,-0.03469069,0.0114698475,-0.052192263
0.9675772,0.9771819,-0.06465841,0.06171211,-0.01634763,0.5000211,-0.17466107,-0.09402987,-0.8697,-0.04099168
0.91144,1.0310211,-0.12757754,-0.17256932,-0.00067308394,-0.19221814,0.84569997,-0.06593185,0.320136,-0.047041785
0.45939058,-0.5936664,-0.03056378,-0.07431036,-0.07389814,0.29423323,0.58542436,0.45898572,-0.6628515,0.03892778
1.001934,0.956586,-0.061143346,-0.10332416,-0.0114233475,0.9871117,-0.07687303,-0.06388211,-0.7084596,-0.047448114
0.9885748,0.97316366,-0.28710032,-0.23677947,-0.01486179,0.8389348,0.39843053,-0.043776203,-0.66253644,-0.040808614
0.98810995,0.68667686,0.2855978,0.046088144,0.25916326,0.82328176,0.98945034,0.10473193,2.1539438,-0.024156805
0.9934505,0.62105674,0.27906084,0.2646037,0.0024423688,0.45725292,0.06244234,0.033218104,-1.3431373,-0.03584949
0.90405524,1.0176646,0.18241194,0.1748704,-0.0010393657,0.2595839,1.0395502,-0.02794095,2.6933727,-0.060636196
0.927242,0.9700016,-0.48478574,-0.18749793,-0.026269173,1.0285338,0.6761078,-0.028194133,-0.3439023,-0.046369493
0.8946018,0.95528275,0.21486142,0.25841355,0.009855138,-0.02143968,0.78962636,-0.09018516,0.20916317,-0.05681906
1.0198058,0.9907904,0.42078078,0.45803118,0.0024535,0.9910377,0.67143327,0.008437678,-0.6058262,-0.04693745
0.9824085,0.9789462,0.060823612,0.04800321,-0.004376168,0.88283145,0.13092685,-0.055625904,-0.6693877,-0.050255407
0.91970265,1.0074817,-0.047629155,-0.10160364,-0.0023149909,-0.03594328,0.8913135,-0.04653009,0.4717972,-0.052989233
0.9189355,0.9438706,0.18069136,0.053359248,-0.01759637,0.6192868,0.68863446,-0.030573184,1.3491583,-0.062405143
0.96931666,0.3109256,0.16782081,0.13005058,0.0038178167,0.4581026,0.49378577,0.06938792,-0.09508576,-0.027516548
0.9895429,1.0340695,0.49043712,0.558725,0.0007871181,0.7337138,0.22980502,0.00034056362,-0.847418,-0.04502725
0.99429876,0.9593369,-0.26244235,-0.060529068,-0.019458177,0.50875986,0.992587,0.071851134,0.17939325,0.009833107
0.978184,0.95091045,-0.35183835,-0.33371904,-0.006839613,0.662354,0.9012325,-0.031291686,0.13124004,-0.047627848
0.9872802,0.97918785,0.3146302,0.3304269,-0.005609697,0.94384867,0.6619985,-0.024606513,0.36367428,-0.052033853
0.9925409,1.0145144,0.49079472,0.55329704,-0.004010754,0.9701868,0.5672458,-0.0054177972,-0.6473985,-0.048000712
0.8369806,1.0348934,-0.022789456,-0.14410336,0.004585439,-0.28275943,1.0534514,-0.024214493,2.6794398,-0.069356605
0.9026837,1.0249225,-0.348507,-0.3605275,-0.007931398,-0.3966462,1.0084225,-0.102016285,0.36727822,-0.053726126
0.9968184,1.0016408,-0.15126064,-0.1178423,-0.00702698,0.53119284,0.6442774,-0.01151902,-0.8102649,-0.048388507
0.9838756,0.9639183,-0.17969757,-0.14932902,-0.009293081,0.7672111,0.73996276,-0.05712576,-0.7188585,-0.051597588
1.0024401,0.95054346,0.11677845,0.11403223,0.16307698,0.69530153,0.82234377,-0.010569812,0.8315144,-0.039663833
0.9618483,1.0297909,0.040160008,0.08998425,-0.0048461207,0.14071147,0.5626868,-0.03868616,-0.8214295,-0.049268387
1.0045875,1.0009795,0.29773873,0.39607865,-0.0012139775,0.5883352,1.0058079,-0.03072171,1.853583,-0.046422996
0.9869316,1.0059395,0.6120866,0.7151049,0.0064328047,0.9379924,0.93908,-0.010003854,0.9007471,-0.04291201
0.8213279,0.8919145,0.2614383,0.2720981,-0.004270757,-0.07950581,0.8687222,-0.088581905,1.9766972,-0.06000697
1.0032264,0.938554,0.32830894,0.40657958,0.017930146,0.8676442,0.9721332,0.001655307,2.0195684,-0.04583747
0.8285621,-0.2993539,0.24575655,0.09901843,-0.023614751,0.5292491,0.525868,0.31182942,0.38173565,-0.00324915
1.0106678,0.856147,0.5909956,0.41707844,0.004223121,0.95301354,0.36427093,0.07625263,-1.0493163,-0.037175387
0.9795833,1.0086566,0.22374998,0.25666013,0.007278438,0.54895425,1.0021125,-0.017372247,2.260755,-0.048075277
0.6650007,0.00090850185,0.15795666,0.21972355,-0.031275317,0.062840216,0.5469012,0.20504765,-0.117113784,-0.010028406
0.99572235,0.98390424,0.53271216,0.56821215,0.0011003107,1.0361109,0.76947284,-0.007777831,0.8839227,-0.049012143
0.8052537,0.29872614,0.2325318,0.21297227,-0.0042723217,0.16911368,0.6502203,0.051392447,0.7834402,-0.034450762
0.94082105,-0.08445888,0.17317425,0.24824363,-0.023408556,0.49056026,0.009684599,0.22392215,-1.5225377,0.011588275
0.9807824,0.31232375,0.3111792,0.10356652,0.0014211923,0.53336346,0.41803318,0.065813795,-0.1855546,-0.033099268
0.9849309,0.98996294,-0.22551492,-0.2417325,-0.0028020614,0.5899658,0.22415453,-0.08355756,-0.4926138,-0.059956674
1.0469084,0.29153115,0.35027635,-0.27991554,0.059528153,0.94868815,0.4116336,0.17618704,-0.7378336,-0.008577739
1.0071234,1.0252517,-0.003059454,0.07155855,-0.0017220251,0.91989505,0.16485736,-0.0367307,-0.3297419,-0.050217673
0.9968811,0.98406214,0.5214002,0.5435531,0.0052029896,0.96537554,0.81668794,-0.00226043,1.1109555,-0.048806418
0.9896034,0.8959713,0.14363097,0.07366755,0.17538229,0.8043911,0.741711,-0.01354976,0.8727877,-0.044078197
0.7882326,1.0131135,-0.089176334,-0.22392724,-0.0037905262,-0.482355,0.95717394,-0.07129624,1.7245342,-0.05295728
0.99747074,1.0037622,0.34668884,0.41834694,0.0063257734,1.0942585,0.3100995,-0.04086829,-0.16562778,-0.04744978
0.9989513,0.98429847,-0.15980741,-0.16013445,-0.020312758,0.91268295,0.1036453,-0.041353278,-0.67876214,-0.04902807
1.0008321,0.57250786,0.43935063,0.31546015,0.0065204552,0.7054362,0.33557668,0.06745085,-1.2012527,-0.021931509
0.998281,0.9362157,0.2271286,0.2691119,0.08360885,0.6428807,0.945453,0.013482983,1.915899,-0.043133598
0.9909436,0.955796,0.6025074,0.60045445,0.009052368,0.7394999,0.8203718,0.028181236,-0.090625145,-0.035214115
0.659489,0.68075657,-0.9758406,-0.34869292,-0.04140245,0.62264335,0.881959,0.08501491,-1.0813055,0.0010688986
0.99904484,1.0067165,-0.112616785,-0.12865151,0.0012162343,1.0108781,-0.32510337,-0.047901224,-0.43807554,-0.03817537
0.97612214,1.0409294,0.20260426,0.26326144,-0.002194489,0.3476749,0.4864285,-0.016608901,-0.8931334,-0.048332658
1.0107591,0.7633582,0.63538754,0.46025077,0.003437133,0.9876322,0.78897136,0.061984774,0.6638965,-0.036943756
0.9941419,0.998184,-0.4611867,-0.4512758,0.01984055,0.76031476,0.08808244,-0.07460532,-0.41058666,-0.050720166
0.982649,1.0097929,0.35701758,0.41920516,-0.010188693,0.9552093,0.38679707,-0.027800689,-0.7374331,-0.04907133
0.9766223,-0.10139518,0.27448538,0.13762763,-0.0156451,0.7879891,-0.05366715,0.24300419,-1.4975591,0.0055814493
0.94157654,0.9938644,0.3179073,0.42941567,0.0019334048,0.31189287,0.35640362,-0.052166086,-1.2488463,-0.039862007
0.9488461,1.008936,0.40195334,0.38602698,0.011632532,0.29411164,0.894659,-0.023120396,1.5239203,-0.053443044
0.95337665,0.66652423,0.18232541,0.27817458,0.0077878605,0.19134389,0.38671035,0.009327949,-1.2991662,-0.032266807
1.0051291,0.8091069,-0.3687874,-0.07439053,0.18115267,0.55440354,0.85357654,0.071178816,-0.6380612,0.00055528356
1.000071,1.0057883,0.10073821,0.16288,0.0040238514,0.9534229,0.33641884,-0.041567408,-0.44430566,-0.052377053
1.0062271,1.0081642,0.26841944,0.27191365,-0.0026432,0.66953784,-0.13635364,0.009482942,-0.7743135,-0.04120848
0.97290057,0.9916277,0.039442338,0.04127329,-0.0020350167,0.9013934,0.053940244,-0.059592072,0.20377576,-0.03942404
0.974305,0.99423975,0.59635156,0.64672524,-0.0065050893,0.92885906,0.1878824,-0.0039476124,-1.0077399,-0.03403156
1.008078,1.0141698,0.20299058,0.24330346,-0.0034799376,1.0390016,0.10603637,-0.024961678,-0.5717291,-0.050527487
0.99905616,0.97137177,0.095744886,0.18172847,-0.008395763,1.0595404,0.66515344,0.0034294347,-0.7095287,-0.038539756
0.9973609,0.96323735,0.71853787,0.67399836,0.0071624513,0.91070604,0.769643,0.051662732,-0.044900093,-0.03306788
0.9597077,1.0045193,0.21457721,0.26483512,0.0060394253,0.5682987,1.0257168,0.015360387,2.775374,-0.04881812
0.9604143,1.0044547,0.22779255,0.20600337,-0.0008763805,0.10013374,0.9514434,-0.03596316,1.3474797,-0.049409736
1.0053723,1.0285491,0.2955948,0.293942,-0.013185596,0.8824876,-0.26680478,-0.0028403825,-0.7551899,-0.043455046
0.97376186,0.9874721,-0.626557,-0.44151244,-0.032997184,0.86953515,-0.08280017,-0.096196435,-0.6265575,-0.021312775
0.9208827,0.79341775,0.37489817,0.5050453,0.0050117015,0.33707684,0.020726955,-0.042477142,-1.1587954,-0.041118927
0.56580436,0.9331498,-0.045486487,-0.1759861,0.012125384,-0.6705128,0.9833616,-0.04895394,1.7055292,-0.04221034
0.88414705,0.6101907,0.062490456,-0.049709246,0.002492392,0.12622692,0.6516556,0.042280175,0.21868667,-0.033303745
0.9831557,0.99555767,0.06948947,0.106189944,-0.010780206,0.92706496,0.2967334,-0.05858232,-0.45133138,-0.05243189
0.99345046,1.0153363,0.4665897,0.5237413,-0.008399652,1.0197561,0.11714826,-0.0059073125,-0.92019147,-0.04389554
0.9765358,1.0309395,0.21426794,0.2055133,0.00082068297,0.33694828,0.8494583,-0.015149831,0.93173206,-0.042416763
1.0071791,0.9846836,0.32587796,0.31844974,0.002658771,0.62631404,-0.07596459,0.020151062,-0.8288954,-0.03787745
0.9781201,0.6754913,0.47539943,0.38469845,-0.00029890833,0.76466143,0.52608794,0.032055143,-0.7437076,-0.030331118
1.0031487,0.7351743,0.56379306,0.32333466,0.0035879067,0.80412084,0.75645304,0.058713797,-0.038096055,-0.030738812
0.98021555,1.0166404,0.37708268,0.43843547,0.005711568,0.5141022,0.91797304,-0.015084341,1.5321187,-0.046227567
0.93216634,0.9606683,0.61672807,0.5729854,0.006653992,0.9328756,0.90453625,0.038056497,2.57608,-0.049577884
0.9922628,0.93481815,0.15997733,0.14735837,0.1350481,0.7351353,0.82352066,-0.0074620843,1.1330879,-0.040475678
0.92358893,-0.05240088,0.22928074,0.40837792,-0.03908007,0.5736757,-0.03791096,0.25244108,-1.5269017,0.017927147
1.0136156,0.83611196,-0.20345953,-0.090616286,-0.018133266,0.81375885,0.10234872,-0.03144304,-0.9419675,-0.037557855
0.9671502,0.6650837,0.5332659,0.513532,-0.0015995636,0.8300467,0.27880692,0.04463488,-1.2862062,-0.02055606
0.9275807,1.0065188,0.27964288,0.26670706,0.0015359834,0.46462357,0.9756841,-0.025350789,2.2614763,-0.05820884
0.98002154,0.7749172,-0.34161663,0.07378041,0.0007649079,0.6809007,0.79738647,0.117975675,-0.8913137,-0.011560768
0.9330103,1.0235312,0.0028878676,-0.0016225132,0.002141805,0.11519363,0.80949765,-0.06329832,-0.5764566,-0.055448733
0.82912165,0.40385684,0.35450795,0.3869856,-0.008412788,0.15413444,0.27816296,0.045531303,-0.81562877,-0.0103703495
0.9252189,1.0299174,0.19848284,0.20999803,0.0067598834,-0.04020865,0.9768693,-0.08218621,1.2562355,-0.055008948
0.9772246,0.99020344,0.3676657,0.40161696,-0.0032370002,0.9498212,0.6436117,-0.017114723,-0.056494005,-0.049389917
0.99613935,0.987915,-0.1375452,-0.11921583,-0.01464471,0.84032184,0.44324493,-0.05265613,-0.72875446,-0.0559296
0.98139966,0.9898003,0.48937476,0.4906806,-0.003925363,1.0524001,0.39271557,-0.008928588,-0.056706764,-0.04579358
1.0020266,1.0255517,0.059775643,0.10869733,0.003980817,0.6534275,0.5291845,-0.020325692,-0.24306381,-0.05288346
0.85826755,0.73536,0.29304662,0.21035512,-0.0015015214,0.041463602,0.7814876,-0.03011052,1.4336256,-0.042761683
1.0096223,1.0010797,0.28236085,0.24514595,-0.0038561174,1.1561807,-0.045923375,-0.02388415,-0.44310847,-0.048203114
0.9846197,1.0386342,0.056713574,0.1152121,-0.005469358,0.37637773,-0.11727997,-0.03333715,-0.8308609,-0.047318973
1.0036217,0.9767463,0.05600784,0.049410857,-0.0020306096,0.5018694,0.48646912,-0.03395296,-1.0097421,-0.056425177
0.9977309,0.6025823,0.64183664,0.4030284,-0.008401727,0.9736397,0.33570236,0.058718722,-1.0116459,-0.012754356
1.004648,0.6258435,0.3570724,0.079723924,-0.0028424994,0.55213225,0.43088016,0.087246746,-1.0791594,-0.027948631
0.9757393,1.0040525,0.06328765,0.060936123,-0.00382085,0.53898627,0.3161791,-0.05480947,-0.7969449,-0.056759056
0.94961536,1.0527371,0.116879836,0.1165249,0.0076944935,0.07535761,0.7536992,-0.042035963,0.108721346,-0.044017192
1.0015268,0.97844285,0.44826737,0.3804652,-0.0016227983,0.6080876,0.5973363,0.026692895,-0.37555072,-0.037856627
0.9914172,1.0206271,0.25964835,0.29492587,0.0013086699,0.5218948,0.8312248,-0.019955901,0.5613906,-0.048890285
0.7652447,0.27525073,0.014823355,0.006539017,-0.009485414,-0.0044218404,0.7523193,0.10841861,0.7033792,-0.018325487
0.94973385,0.9685945,-0.57413095,-0.30457738,-0.012252824,1.0101091,0.31728005,-0.08178787,-0.5414458,-0.05065127
0.9679543,1.0406456,-0.21372443,-0.17521812,-0.008587247,0.04106735,0.46819952,-0.03955018,-0.7554642,-0.049976718
1.0083488,1.0387532,0.48640642,0.498496,-0.0060497024,0.9940863,-0.07674017,-0.0012542335,-0.5653673,-0.041678622
0.82045853,0.87793475,-0.70813495,-0.3112535,-0.009665361,0.87080395,0.24682486,-0.022805752,-0.878266,-0.019896211
0.8385486,0.69630533,-0.69081324,-0.17268004,0.0073941345,0.6448655,0.6451169,0.1063649,-1.1902568,-0.0070524327
0.9904554,0.7940757,0.34785023,0.41988933,-0.0074316585,0.67281455,-0.15970406,0.017166212,-1.318178,-0.018596191
0.98170155,1.0263382,0.5396629,0.6211337,0.010464542,0.5497112,0.89662737,-0.011262229,0.048117198,-0.042283244
0.45585203,0.671446,-1.2476071,-0.5341004,-0.02635946,0.45300493,0.7533291,0.08737099,-1.2943612,0.014427789
1.002858,1.0084386,0.2114768,0.2772119,-0.0039323294,0.83533937,0.70964134,-0.025381751,-0.5527865,-0.05052778
0.9131558,0.92349225,0.14792034,-0.022848472,-0.02329286,0.67757136,0.38535884,-0.04679726,0.41475022,-0.046748877
0.96827894,1.0588648,-0.52105004,-0.47426698,0.0028057373,0.29630995,0.047376283,-0.08946847,-0.15824178,-0.035507318
0.9711118,0.96539855,0.11498776,0.09444429,-0.014329353,0.80842865,0.41012385,-0.054530017,-0.4984221,-0.052034896
1.0173357,0.6519227,0.31123918,-0.097546324,-0.008243838,0.6354156,0.3888623,0.10667305,-0.723869,-0.040113837
1.002759,0.86502063,0.23191907,0.08882931,0.31084797,0.9013083,0.7344978,0.019525496,0.6961246,-0.03275277
0.90354866,0.9679192,0.33469406,0.26537442,-0.0029289895,0.5182067,0.60704345,-0.045554873,0.027782997,-0.043786075
1.0164938,0.9592314,0.016646616,-0.048987463,-0.003507136,0.9757588,0.015543616,-0.03554912,-0.75605845,-0.047160715
0.99876505,0.9750637,0.3362024,0.28530854,-0.019797625,1.0650938,-0.32141182,-0.016483178,-0.8747645,-0.035204034
0.9931589,0.6195057,0.50695467,0.27194765,0.006649302,0.8834614,0.6025053,0.06420533,0.9053719,-0.040585738
0.9875213,0.93016243,0.57352,0.5325726,0.0011378132,0.7754612,0.8713036,0.024347177,1.3456953,-0.042495776
1.0056486,1.0102258,0.17603925,0.24632701,-0.010470567,1.0433801,0.24650744,-0.012901348,-0.30003977,-0.0431421
1.0094813,0.81183577,0.6040964,0.46591586,-0.007121517,0.9880768,0.7888642,0.059725434,1.3325284,-0.03742075
1.0023603,0.9568583,0.2248527,0.24152143,0.0008773819,0.3935941,0.02858547,0.015756093,-1.2096102,-0.042718194
1.0051491,0.8659437,0.07338063,-0.082621336,0.44435897,0.9559807,0.53306377,-0.049786378,-0.5632326,-0.040180232
0.96666026,0.6302629,0.5926635,0.5391595,0.0018841043,0.73046464,0.53756523,0.021215737,-0.25042772,-0.029387215
0.9936048,1.0203999,0.49684706,0.56589466,0.0007089727,1.0362716,0.29972705,-0.017566493,-0.32882673,-0.049203698
0.6594897,0.56576973,-0.035533883,0.043202512,-0.01619905,-0.4670353,0.7640965,0.018744443,0.44223002,-0.030944772
0.9798878,0.9368279,0.25862834,0.43239012,-0.012641294,0.64575976,-0.29459867,-0.029869558,-1.1044705,-0.018116362
0.97930026,0.96314776,0.13457951,0.088340774,-0.008855445,0.85957575,0.112126745,-0.06766278,-0.81127703,-0.051118493
0.9679742,1.0011997,0.47912624,0.547972,0.0013296359,0.8516944,0.9424053,-0.00249011,1.2730126,-0.04895172
1.0091623,0.9706657,0.5053811,0.53487587,0.000964129,0.92616993,0.93891,-0.012112531,1.8143038,-0.049460407
0.9903014,1.0133715,0.11046406,0.16594541,-0.008810418,0.86714256,0.3635039,-0.04297189,-0.4041187,-0.053036503
0.9860011,0.9700383,0.030965887,-0.0006584676,0.0010903195,0.9188324,0.25123563,-0.05952074,-0.52853686,-0.051047485
0.9474819,0.93677765,-0.4356622,-0.22872736,-0.017613942,1.0119674,0.38687086,-0.035455324,-0.56059426,-0.025820922
1.0074103,1.0341952,0.13984716,0.15859343,-0.0037340098,0.5540522,0.3433699,-0.024987027,-0.3920829,-0.04791287
0.99410635,0.9792035,0.5218866,0.55333066,0.0063330843,0.8680619,0.5901026,0.0026473086,-0.9125503,-0.03776034
0.8176789,0.3000878,0.29557893,0.21270458,-0.0074270577,0.14900993,0.5922794,0.053180303,0.45374015,-0.02694608
1.0197715,0.82064867,-0.10968781,-0.043334797,0.14451316,0.82197165,0.29032212,-0.039780024,-1.0589769,-0.035660245
0.9706432,1.0380236,0.13962176,0.12944579,0.0054374426,0.3539241,0.8840806,-0.02829052,1.4865767,-0.04732681
0.9846826,0.96103346,0.17146161,0.11095012,-0.0117141325,0.90082026,0.16643944,-0.046501126,-0.7695385,-0.051145367
1.0004224,0.9662356,-0.13006443,-0.048142985,-0.011626447,0.80929273,0.88701373,-0.03505306,-0.48573998,-0.05136495
1.0014963,0.5844798,0.46137658,0.24046597,-0.007960824,0.93428844,0.50332457,0.09671018,-0.698934,-0.020488907
0.99417317,1.0320516,0.4041935,0.42543778,0.0006398015,0.63880944,0.24222973,0.018514397,-0.7941976,-0.042361047
0.98726195,0.8877653,0.43052977,0.42678612,0.009996785,0.724328,0.52569807,0.008842304,-1.0692296,-0.037787985
0.8566286,1.039199,-0.11874927,-0.103701696,0.00027936476,-0.54359174,0.988528,-0.049073998,-0.10499903,-0.044673733
1.0075276,0.94116324,0.4196151,0.4156899,-0.003363038,0.60618037,0.910806,-0.016541567,1.7588738,-0.05149786
0.9277272,0.9162177,-0.0015561354,-0.15068565,-0.0047449605,0.72368187,-0.37991998,-0.08472654,-0.78894806,-0.01576904
0.9847652,1.036666,0.25342914,0.27057517,0.0007410102,0.5452106,0.49179256,-0.021030381,0.090028435,-0.04855507
0.99434453,0.99290854,-0.013415776,0.004296243,-0.017148482,0.7887617,-0.36327866,-0.04714952,-0.85640585,-0.03981985
0.98609793,0.974888,0.4998458,0.53570986,0.004336843,0.9381273,0.9469647,-0.010085481,2.1737654,-0.045604132
0.96938217,0.9671821,0.35984066,0.28449085,-0.0035755993,0.97371143,0.14867365,-0.023213016,-0.6482379,-0.049064763
0.91510195,0.8417627,0.05862806,0.1369185,-0.00056688336,-0.04202391,0.7574821,-0.07368301,0.3103516,-0.049105193
0.8919533,1.0219135,0.034388967,-0.05815704,0.0020336076,-0.11023397,0.9250769,-0.07082185,1.8714457,-0.06527384
0.9929297,1.0083237,0.06652171,0.121649764,-0.014176371,0.93414944,0.37465006,-0.043455135,-0.5886508,-0.054516427
0.950814,1.0115604,-0.11703623,-0.1305692,0.0026201247,0.17345078,1.0114005,-0.03695982,0.50497955,-0.04818255
0.9755454,0.9346365,-0.027292468,-0.068650246,0.031039588,0.15867166,0.8242111,-0.010233367,0.7246123,-0.038798165
0.98956215,0.99739534,0.008100264,0.068052635,-0.008523332,0.701769,1.0129994,0.0014756386,0.040675774,-0.04490941
0.9394591,0.9882868,-0.22680381,-0.3067109,-0.013606099,0.42244744,0.47301185,-0.065839045,0.014925807,-0.05179482
0.96595377,1.0041678,0.5170643,0.5475018,-0.0036529996,0.95927835,0.4618157,0.011103262,1.3278222,-0.052487195
0.98386246,0.5947522,0.24948925,0.18425405,-0.009573901,0.5902292,0.5232182,0.04751108,-0.8249964,-0.025796575
0.9338553,1.0344878,-0.8311736,-0.70000947,-0.0040599727,0.23419659,0.6322769,-0.08878856,-0.37956876,-0.041293424
1.0032704,0.991078,0.29850075,0.23972394,0.0064370683,0.30393618,0.8946446,-0.01711125,1.1907315,-0.051129047
0.9266082,0.78337824,-0.6080498,-0.12199487,0.0012233868,0.45323464,0.9519485,0.066385016,-1.073426,-0.005465797
0.926121,0.99886215,0.3588342,0.42548138,-0.003739717,0.26181746,1.0227455,-0.0334131,2.8685787,-0.0567974
0.99635184,0.6295354,0.31412384,0.3132853,-0.0004679918,0.61734563,-0.05202063,0.04829337,-1.4025248,-0.02433813
0.9666395,0.46346828,0.5348465,0.41003454,-0.0031528496,0.6916942,0.45347413,0.06758142,-0.1180211,-0.026319258
0.79107386,0.3670256,0.08559375,0.6724401,-0.019014085,-0.050037634,-0.077905975,0.084474795,-1.5697439,0.005353631
0.39093345,0.49344563,-1.4260808,-0.5534194,-0.094599515,0.5376529,1.111669,0.25809115,-1.1382191,0.046759598
0.99883306,0.9733636,0.76319003,0.75438476,0.008028293,1.0011593,0.7544343,0.044864614,-0.09518679,-0.03630267
0.7287827,0.7693108,-0.9578083,-0.48905823,-0.0382936,0.13118197,1.2685541,0.15490657,0.53131837,0.03162519
0.9836967,0.9863092,0.7178308,0.7347708,0.0077456883,0.9314169,0.8848933,0.015722275,0.91927516,-0.042505275
0.99493307,0.983782,0.5006612,0.4952586,0.0036873384,0.5972059,0.48367873,0.046383332,-1.0771004,-0.03489956
1.0034554,0.9988952,0.48579314,0.581519,-0.0014355466,1.0010722,0.750621,-0.003408242,1.139612,-0.046635546
0.9846399,0.96588093,0.4750363,0.5061648,-0.01184977,0.828648,0.9012364,-0.03382436,1.7866213,-0.04760117
0.9832775,0.9606372,-0.020564876,-0.02564089,-0.018544314,0.784405,0.8446934,-0.028987613,0.69086957,-0.052280083
0.99126166,0.9059005,-0.16679019,-0.14554115,-0.016868653,0.98582566,0.49197832,-0.04139097,-0.7551817,-0.049595445
0.9841341,0.9686777,-0.15563267,-0.13210435,0.014521591,0.8729443,0.48298576,-0.06767447,0.0049695983,-0.053558007
0.98187053,0.7611576,0.4785674,0.33035308,0.00738538,0.4345218,0.6524364,0.025907004,0.1431544,-0.037077244
0.9612595,0.9768771,-0.50770986,-0.27783167,-0.027942477,0.98980147,0.36312214,-0.030839663,-0.3469646,-0.041770857
0.9949632,1.0139078,-0.07598547,-0.04374695,-0.005820448,0.7839844,0.19039282,-0.061793394,-0.4450794,-0.054323122
0.95947766,1.0176634,-0.35946828,-0.3774844,-0.007686513,0.14229776,0.5244028,-0.06422336,-0.59128183,-0.051578827
1.0151315,0.9866949,0.25363362,0.36151364,-0.007951627,0.84618217,1.0333205,-0.022602024,0.06376191,-0.041791055
0.94350636,0.93840235,0.037655883,0.3666393,-0.006679809,-0.068538494,-0.08395257,-0.033735894,-1.2338824,-0.021042652
1.0067806,1.0155616,-0.15233985,-0.12558694,-0.007229405,0.8288532,-0.2652608,-0.065780245,-0.67849326,-0.050412085
0.85696673,0.9935979,0.103521414,0.10608912,-0.0024594092,-0.15738972,1.0067561,-0.025343075,2.8507311,-0.06452382
0.98473454,0.59484416,0.40385732,0.15542011,0.14998838,0.92096007,0.6611672,0.06829337,0.88674474,-0.03528884
0.97888654,1.0194943,0.19236355,0.21058221,0.00905833,0.056180645,0.69578654,-0.034460004,-0.7391878,-0.05212821
0.99147105,0.98962086,-0.16094494,-0.04585153,0.0016861499,0.4910483,1.1130514,0.009818138,0.09645666,-0.02612906
1.0123311,0.9286645,0.3731092,0.3962363,0.048269276,0.88297224,0.96299547,0.036564432,2.0908258,-0.040867183
0.9920079,0.99539256,0.5192951,0.52187,-0.0057504834,1.054898,0.35769427,-0.022542704,-0.5829386,-0.050275337
0.8970743,0.9580438,0.24562468,0.21588004,0.00073676335,0.012697448,0.92743975,-0.06529221,2.1893456,-0.07642988
0.9380407,1.0420419,-0.023854144,-0.042868823,-0.0018905908,-0.0139442785,0.9624012,-0.06328357,1.2733619,-0.048821684
0.9972711,1.0413642,0.2356378,0.29384792,-0.0026874715,0.5948416,0.14802381,-0.0067966753,-0.7018041,-0.046205334
0.97392744,-0.030777507,0.20109749,-0.12530695,-0.007024462,0.6919443,0.3704992,0.21439905,-0.6001044,-0.00892185
0.96906286,0.99184763,-0.30153584,-0.3587192,0.00089572894,0.47899434,0.047175683,-0.08911834,-0.5416409,-0.049703788
0.9512212,0.9725038,0.43042994,0.4025184,0.0066511347,0.7907027,0.9107706,-0.0062573818,1.9425291,-0.05667635
1.0016569,0.9796363,-0.17604277,-0.13912617,0.0032131425,0.8670282,0.5442919,-0.04584301,-0.80203253,-0.055539943
0.98072237,1.0062212,0.42139766,0.4817862,-0.010463214,0.93425876,0.4548224,-0.016028991,-0.26286304,-0.047894638
0.96919245,0.97908986,0.21311092,0.16828267,-0.0032103867,0.75259,0.49035597,-0.034673836,-0.14212535,-0.050475966
1.0128632,0.32257146,0.2111824,0.28817752,-0.010033129,0.7373931,-0.2918243,0.13725245,-1.5987657,0.0046424046
0.9826183,1.0201955,0.29360452,0.2925111,0.0071280464,0.29832268,0.9214291,-0.025059007,1.7166923,-0.047561962
0.9918307,1.0290772,-0.24857533,-0.2212827,0.000727696,0.5294965,-0.18351904,-0.06684232,-0.6347979,-0.048244298
